trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1552,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-107.98038806245324,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
1553,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-62.737888298670796,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1554,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-136.24081401151938,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
1555,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-111.13506180414991,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
1556,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-109.48462326759531,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
1557,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-80.73063533675275,"{0: 21, 1: 5, 2: 2, 3: 1, 4: 1}",0
1558,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-225.15198951122235,"{0: 14, 1: 4, 2: 6, 3: 4, 4: 2}",0
1559,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-286.5784077877995,"{0: 15, 1: 5, 2: 8, 3: 4, 4: 3}",0
1560,False,"{'a': 0.4, 'e': 0.9999999}",20,4,-59.814740916231315,"{0: 11, 1: 0, 2: 3, 3: 2, 4: 0}",1
1561,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-201.93651292425665,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 4}",0
1562,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-181.58460537419296,"{0: 11, 1: 8, 2: 2, 3: 1, 4: 3}",0
1563,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-70.87307089822917,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
1564,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-252.88950937033377,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 6}",0
1565,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-52.30402426694311,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
1566,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-89.15936373799262,"{0: 20, 1: 8, 2: 7, 3: 0, 4: 0}",0
1567,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-25.48881264997978,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1568,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-127.68898569616262,"{0: 8, 1: 3, 2: 8, 3: 0, 4: 1}",0
1569,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-74.54828672337922,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
1570,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-134.74553567991293,"{0: 13, 1: 4, 2: 13, 3: 0, 4: 0}",0
1571,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-174.53666702811154,"{0: 13, 1: 0, 2: 8, 3: 3, 4: 1}",0
1572,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-110.04492691412813,"{0: 11, 1: 0, 2: 6, 3: 3, 4: 0}",0
1573,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-130.8817281538317,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
1574,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-120.09211309137822,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
1575,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-162.7598225078289,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
1576,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-244.7533929838882,"{0: 15, 1: 4, 2: 4, 3: 4, 4: 3}",0
1577,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-90.2840055345778,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
1578,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-148.24498590813712,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
1579,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-81.22508387493463,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
1580,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-126.71337666960584,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
1581,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-83.11142622208175,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
1582,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-190.25233421507318,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
1583,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-51.54588776437801,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
1584,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-46.94188974658024,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1585,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-232.04679864101496,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 5}",0
1586,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-119.39231402365398,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
1587,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-119.92573074849508,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
1588,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-113.99599591042553,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
1589,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-105.94128675857138,"{0: 19, 1: 3, 2: 5, 3: 3, 4: 0}",0
1590,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-106.50205056128046,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
1591,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-153.9009086945082,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",0
1592,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-70.74966590437734,"{0: 11, 1: 6, 2: 1, 3: 2, 4: 0}",0
1593,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-118.2312808662396,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
1594,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-107.05083681365618,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
1595,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-36.53090863837604,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
1596,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-226.93980678613832,"{0: 6, 1: 3, 2: 6, 3: 2, 4: 3}",0
1597,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-128.59424503621062,"{0: 11, 1: 4, 2: 8, 3: 2, 4: 0}",0
1598,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-58.04966173964853,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1599,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-106.3349460761535,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
1600,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-91.96040836412286,"{0: 9, 1: 7, 2: 3, 3: 0, 4: 1}",0
1601,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-190.23416795717537,"{0: 24, 1: 3, 2: 4, 3: 0, 4: 4}",0
1602,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-42.33516145706143,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1603,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-94.61334202247632,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
1604,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-283.4315276635676,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 5}",0
1605,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-154.81991423776344,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
1606,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-177.14282626229016,"{0: 9, 1: 2, 2: 10, 3: 4, 4: 0}",0
1607,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-145.34501080470426,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
1608,False,"{'a': 0.4, 'e': 0.9999999}",20,6,-32.86377273804457,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
1609,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-120.26690667844112,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
1610,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-76.64457238574848,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
1611,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-153.1548300335079,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
1612,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-72.63288622526505,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
1613,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-177.97157988298298,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
1614,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-47.58521193411873,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
1615,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-224.5560609122518,"{0: 13, 1: 0, 2: 8, 3: 0, 4: 4}",0
1616,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-163.53681310056493,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
1617,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-323.0992707044009,"{0: 14, 1: 0, 2: 8, 3: 3, 4: 5}",0
1618,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-228.27799726095992,"{0: 16, 1: 3, 2: 6, 3: 1, 4: 4}",0
1619,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-62.085435466976534,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
1620,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-128.30107541808974,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
1621,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-203.29080092718954,"{0: 13, 1: 5, 2: 3, 3: 0, 4: 4}",0
1622,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-77.1192502596546,"{0: 15, 1: 5, 2: 3, 3: 2, 4: 0}",0
1623,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-68.03290267202524,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
1624,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-163.18455234647257,"{0: 19, 1: 4, 2: 4, 3: 0, 4: 3}",0
1625,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-212.37486636574752,"{0: 15, 1: 4, 2: 6, 3: 3, 4: 2}",0
1626,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-118.0317878596709,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
1627,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-198.17480339587456,"{0: 14, 1: 4, 2: 9, 3: 1, 4: 2}",0
1628,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-99.4174852514809,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
1629,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-47.31283904178022,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
1630,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-91.81886373458318,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
1631,False,"{'a': 0.4, 'e': 0.9999999}",20,2,-69.77096494250736,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 1}",1
1632,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-190.75525481398893,"{0: 13, 1: 4, 2: 11, 3: 0, 4: 2}",0
1633,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-60.22194471440428,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
1634,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-271.24816220221413,"{0: 11, 1: 5, 2: 8, 3: 3, 4: 3}",0
1635,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-161.36258527298548,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
1636,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-147.89560476017743,"{0: 16, 1: 8, 2: 3, 3: 1, 4: 2}",0
1637,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-116.33335198539521,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
1638,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-142.14438378136606,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
1639,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-163.45864140301427,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
1640,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-62.94114858359104,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
1641,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-114.17982237620281,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
1642,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-46.09473354258659,"{0: 14, 1: 5, 2: 0, 3: 0, 4: 1}",0
1643,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-123.22797997230292,"{0: 10, 1: 7, 2: 0, 3: 1, 4: 2}",0
1644,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-76.11261425315008,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
1645,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-182.1418104927075,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
1646,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-134.53197539643642,"{0: 23, 1: 2, 2: 7, 3: 2, 4: 1}",0
1647,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-71.90924641779311,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
1648,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-112.25302693080552,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
1649,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-145.12074746053338,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
1650,False,"{'a': 0.4, 'e': 0.9999999}",35,10,-46.42036234117135,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 0}",1
1651,False,"{'a': 0.4, 'e': 0.9999999}",30,7,-148.73567367212772,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 2}",1
1652,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-131.68990089936406,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
1653,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-97.32658397763478,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
1654,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-206.7610386056789,"{0: 10, 1: 3, 2: 8, 3: 2, 4: 2}",0
1655,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-150.2444228350265,"{0: 11, 1: 6, 2: 5, 3: 2, 4: 1}",0
1656,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-139.52448247624528,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
1657,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-214.13335389777214,"{0: 14, 1: 5, 2: 8, 3: 0, 4: 3}",0
1658,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-133.7587273887246,"{0: 12, 1: 3, 2: 9, 3: 0, 4: 1}",0
1659,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-56.42773704160651,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
1660,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-120.626778911206,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
1661,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-100.71468555779707,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
1662,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-204.30634833449218,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 3}",0
1663,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-158.19095584219733,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
1664,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-85.45398039786396,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
1665,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-94.2653530196934,"{0: 13, 1: 8, 2: 3, 3: 0, 4: 1}",0
1666,False,"{'a': 0.4, 'e': 0.9999999}",30,4,-142.66108554350782,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 2}",1
1667,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-160.78446923430445,"{0: 22, 1: 6, 2: 3, 3: 2, 4: 2}",0
1668,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-63.98442532501496,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
1669,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-191.4746621561637,"{0: 17, 1: 4, 2: 5, 3: 1, 4: 3}",0
1670,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-180.65237069739464,"{0: 19, 1: 6, 2: 7, 3: 1, 4: 2}",0
1671,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-98.13144628919883,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1672,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-173.85437953923403,"{0: 8, 1: 2, 2: 7, 3: 1, 4: 2}",0
1673,False,"{'a': 0.4, 'e': 0.9999999}",25,12,-65.41097316411445,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
1674,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-40.48941951735353,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1675,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-109.8635279638394,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
1676,False,"{'a': 0.4, 'e': 0.9999999}",20,11,-31.70958301341074,"{0: 4, 1: 2, 2: 3, 3: 0, 4: 0}",1
1677,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-143.9632348985007,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
1678,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-129.4309438124088,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
1679,False,"{'a': 0.4, 'e': 0.9999999}",25,7,-139.35401830205768,"{0: 9, 1: 1, 2: 5, 3: 1, 4: 2}",1
1680,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-124.89003015227384,"{0: 12, 1: 5, 2: 5, 3: 3, 4: 0}",0
1681,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-101.19808562678611,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
1682,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-135.71459433563007,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
1683,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-126.16303862490031,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
1684,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-250.65372749082246,"{0: 18, 1: 5, 2: 1, 3: 0, 4: 6}",0
1685,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-181.2505782798082,"{0: 9, 1: 0, 2: 7, 3: 2, 4: 2}",0
1686,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-5.417917745644774,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1687,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-159.3493294326469,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
1688,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-42.605083101982096,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
1689,False,"{'a': 0.4, 'e': 0.9999999}",20,16,5.8222689959858585,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-196.47926681282047,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 3}",0
1691,False,"{'a': 0.4, 'e': 0.9999999}",20,14,11.360132304489996,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-207.9742395303459,"{0: 19, 1: 3, 2: 3, 3: 1, 4: 4}",0
1693,False,"{'a': 0.4, 'e': 0.9999999}",20,3,-44.89214402968803,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1694,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-91.79665191622806,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
1695,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-50.70560903764988,"{0: 12, 1: 5, 2: 2, 3: 1, 4: 0}",0
1696,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-72.32043880407726,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
1697,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-142.86189508843108,"{0: 12, 1: 5, 2: 5, 3: 2, 4: 1}",0
1698,False,"{'a': 0.4, 'e': 0.9999999}",25,3,-89.38579124097386,"{0: 13, 1: 1, 2: 7, 3: 0, 4: 1}",1
1699,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-238.22628281414256,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 4}",0
1700,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-113.8512549959809,"{0: 12, 1: 6, 2: 6, 3: 0, 4: 1}",0
1701,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-151.91385843097498,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
1702,False,"{'a': 0.4, 'e': 0.9999999}",30,4,-159.81504531957563,"{0: 12, 1: 2, 2: 9, 3: 2, 4: 1}",1
1703,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-161.9579350807168,"{0: 18, 1: 6, 2: 3, 3: 0, 4: 3}",0
1704,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-47.02815545708093,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
1705,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-117.25079833163387,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
1706,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-122.77767576680334,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 3}",0
1707,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-179.61264634839722,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
1708,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-36.54789945990486,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1709,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-118.61659512648299,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
1710,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-121.18398873719384,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 1}",0
1711,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-153.73200967634432,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
1712,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-205.2552730800364,"{0: 11, 1: 5, 2: 5, 3: 1, 4: 3}",0
1713,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-116.09367414446037,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
1714,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-121.5409353080717,"{0: 9, 1: 5, 2: 3, 3: 2, 4: 1}",0
1715,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-28.422073410208636,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1716,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-105.95152326760034,"{0: 11, 1: 1, 2: 5, 3: 3, 4: 0}",0
1717,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-96.48289920650855,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
1718,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-111.75550148955368,"{0: 12, 1: 3, 2: 1, 3: 3, 4: 1}",0
1719,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-116.87960896669902,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
1720,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-181.54416497253797,"{0: 13, 1: 5, 2: 9, 3: 2, 4: 1}",0
1721,False,"{'a': 0.4, 'e': 0.9999999}",20,4,-4.692560705521587,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1722,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-291.65255620210087,"{0: 14, 1: 10, 2: 6, 3: 0, 4: 5}",0
1723,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-197.51383536127653,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 3}",0
1724,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-157.1222947242311,"{0: 11, 1: 4, 2: 7, 3: 2, 4: 1}",0
1725,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-103.31941597091307,"{0: 13, 1: 6, 2: 5, 3: 0, 4: 1}",0
1726,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-105.46492368804779,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
1727,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-198.72603923242022,"{0: 18, 1: 3, 2: 2, 3: 5, 4: 2}",0
1728,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-88.09844332495251,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
1729,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-202.3158162303184,"{0: 9, 1: 0, 2: 5, 3: 4, 4: 2}",0
1730,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-182.4555281005443,"{0: 18, 1: 4, 2: 3, 3: 2, 4: 3}",0
1731,False,"{'a': 0.4, 'e': 0.9999999}",30,3,-125.15889931030742,"{0: 16, 1: 3, 2: 5, 3: 2, 4: 1}",1
1732,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-162.08345985263279,"{0: 21, 1: 3, 2: 7, 3: 3, 4: 1}",0
1733,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-153.0933034778642,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
1734,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-157.34301031929283,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
1735,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-86.34972927573871,"{0: 10, 1: 2, 2: 8, 3: 0, 4: 0}",0
1736,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-100.0516044192269,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
1737,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-145.72798937638962,"{0: 9, 1: 1, 2: 7, 3: 2, 4: 1}",0
1738,False,"{'a': 0.4, 'e': 0.9999999}",25,11,-51.803946395134595,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 1}",1
1739,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-39.05373469200149,"{0: 16, 1: 7, 2: 2, 3: 0, 4: 0}",0
